1,0.,0.08293585549556962,0.05,0.12440378324335392,"",30.,-88.,0.0018238068498472872,"AL"
1,0.050000000000000634,0.,0.10000000000000063,0.041467927747784315,2691.050049,30.25,-88.5,0.0002665894516288602,"AL"
1,0.050000000000000634,0.04146792774778481,0.10000000000000063,0.08293585549556912,1158.446045,30.25,-88.25,0.,"AL"
1,0.050000000000000634,0.08293585549556962,0.10000000000000063,0.12440378324335392,1493.73999,30.25,-88.,0.0002892734887123753,"AL"
1,0.050000000000000634,0.12440378324335442,0.10000000000000063,0.16587171099113873,5575.774902,30.25,-87.75,0.,"AL"
1,0.1,0.,0.15,0.041467927747784315,13214.5498,30.5,-88.5,0.,"AL"
1,0.1,0.04146792774778481,0.15,0.08293585549556912,80552.15625,30.5,-88.25,0.,"AL"
1,0.1,0.08293585549556962,0.15,0.12440378324335392,26590.55078,30.5,-88.,0.,"AL"
1,0.1,0.12440378324335442,0.15,0.16587171099113873,7620.376953,30.5,-87.75,0.,"AL"
1,0.14999999999999938,0.,0.19999999999999937,0.041467927747784315,7551.303223,30.75,-88.5,0.,"AL"
1,0.14999999999999938,0.04146792774778481,0.19999999999999937,0.08293585549556912,29519.15039,30.75,-88.25,0.,"AL"
1,0.14999999999999938,0.08293585549556962,0.19999999999999937,0.12440378324335392,8417.916016,30.75,-88.,0.,"AL"
1,0.2,0.,0.25,0.041467927747784315,2427.845947,31.,-88.5,0.,"AL"
1,0.2,0.04146792774778481,0.25,0.08293585549556912,6625.057129,31.,-88.25,0.,"AL"
1,0.2,0.08293585549556962,0.25,0.12440378324335392,2594.211914,31.,-88.,0.,"AL"
1,0.2,0.12440378324335442,0.25,0.16587171099113873,3808.331055,31.,-87.75,0.,"AL"
1,0.2,0.1658717109911367,0.25,0.20733963873892103,8859.65918,31.,-87.5,0.,"AL"
1,0.2,0.2073396387389215,0.25,0.24880756648670585,6768.300781,31.,-87.25,0.,"AL"
1,0.2,0.24880756648670632,0.25,0.29027549423449067,25.8039093,31.,-87.,0.,"AL"
1,0.2,0.2902754942344911,0.25,0.33174342198227547,69.02622223,31.,-86.75,0.,"AL"
1,0.2,0.3317434219822759,0.25,0.37321134973006026,1199.274048,31.,-86.5,0.,"AL"
1,0.2,0.3732113497300582,0.25,0.41467927747784256,1812.689941,31.,-86.25,0.,"AL"
1,0.2,0.414679277477843,0.25,0.45614720522562735,4443.016113,31.,-86.,0.,"AL"
1,0.2,0.4561472052256278,0.25,0.49761513297341214,6054.148926,31.,-85.75,0.,"AL"
1,0.2,0.49761513297341264,0.25,0.5390830607211969,20688.71094,31.,-85.5,0.,"AL"
1,0.2,0.5390830607211974,0.25,0.5805509884689818,4315.288086,31.,-85.25,0.,"AL"
1,0.25000000000000067,0.,0.30000000000000066,0.041467927747784315,1679.291992,31.25,-88.5,0.,"AL"
1,0.25000000000000067,0.04146792774778481,0.30000000000000066,0.08293585549556912,3908.601074,31.25,-88.25,0.,"AL"
1,0.25000000000000067,0.08293585549556962,0.30000000000000066,0.12440378324335392,1811.987061,31.25,-88.,0.,"AL"
1,0.25000000000000067,0.12440378324335442,0.30000000000000066,0.16587171099113873,453.5751953,31.25,-87.75,0.,"AL"
1,0.25000000000000067,0.1658717109911367,0.30000000000000066,0.20733963873892103,3077.802002,31.25,-87.5,0.,"AL"
1,0.25000000000000067,0.2073396387389215,0.30000000000000066,0.24880756648670585,2775.884033,31.25,-87.25,0.,"AL"
1,0.25000000000000067,0.24880756648670632,0.30000000000000066,0.29027549423449067,6017.170898,31.25,-87.,0.,"AL"
1,0.25000000000000067,0.2902754942344911,0.30000000000000066,0.33174342198227547,3586.573975,31.25,-86.75,0.,"AL"
1,0.25000000000000067,0.3317434219822759,0.30000000000000066,0.37321134973006026,7376.995117,31.25,-86.5,0.,"AL"
1,0.25000000000000067,0.3732113497300582,0.30000000000000066,0.41467927747784256,3572.89209,31.25,-86.25,0.,"AL"
1,0.25000000000000067,0.414679277477843,0.30000000000000066,0.45614720522562735,13422.58008,31.25,-86.,0.,"AL"
1,0.25000000000000067,0.4561472052256278,0.30000000000000066,0.49761513297341214,12749.55957,31.25,-85.75,0.,"AL"
1,0.25000000000000067,0.49761513297341264,0.30000000000000066,0.5390830607211969,22902.93945,31.25,-85.5,0.,"AL"
1,0.25000000000000067,0.5390830607211974,0.30000000000000066,0.5805509884689818,1698.634033,31.25,-85.25,0.,"AL"
1,0.3,0.,0.35000000000000003,0.041467927747784315,1941.436035,31.5,-88.5,0.,"AL"
1,0.3,0.04146792774778481,0.35000000000000003,0.08293585549556912,617.8162231,31.5,-88.25,0.,"AL"
1,0.3,0.08293585549556962,0.35000000000000003,0.12440378324335392,6016.493164,31.5,-88.,0.,"AL"
1,0.3,0.12440378324335442,0.35000000000000003,0.16587171099113873,1006.872986,31.5,-87.75,0.,"AL"
1,0.3,0.1658717109911367,0.35000000000000003,0.20733963873892103,4851.731934,31.5,-87.5,0.,"AL"
1,0.3,0.2073396387389215,0.35000000000000003,0.24880756648670585,542.1002808,31.5,-87.25,0.,"AL"
1,0.3,0.24880756648670632,0.35000000000000003,0.29027549423449067,689.7733154,31.5,-87.,0.,"AL"
1,0.3,0.2902754942344911,0.35000000000000003,0.33174342198227547,1142.379028,31.5,-86.75,0.,"AL"
1,0.3,0.3317434219822759,0.35000000000000003,0.37321134973006026,1678.953003,31.5,-86.5,0.,"AL"
1,0.3,0.3732113497300582,0.35000000000000003,0.41467927747784256,2228.699951,31.5,-86.25,0.,"AL"
1,0.3,0.414679277477843,0.35000000000000003,0.45614720522562735,4614.874023,31.5,-86.,0.,"AL"
1,0.3,0.4561472052256278,0.35000000000000003,0.49761513297341214,3240.237061,31.5,-85.75,0.,"AL"
1,0.3,0.49761513297341264,0.35000000000000003,0.5390830607211969,1761.01001,31.5,-85.5,0.,"AL"
1,0.3,0.5390830607211974,0.35000000000000003,0.5805509884689818,2306.775879,31.5,-85.25,0.,"AL"
1,0.34999999999999937,0.,0.39999999999999936,0.041467927747784315,1565.956055,31.75,-88.5,0.,"AL"
1,0.34999999999999937,0.04146792774778481,0.39999999999999936,0.08293585549556912,518.7907104,31.75,-88.25,0.,"AL"
1,0.34999999999999937,0.08293585549556962,0.39999999999999936,0.12440378324335392,1457.755981,31.75,-88.,0.,"AL"
1,0.34999999999999937,0.12440378324335442,0.39999999999999936,0.16587171099113873,3190.158936,31.75,-87.75,0.,"AL"
1,0.34999999999999937,0.1658717109911367,0.39999999999999936,0.20733963873892103,999.0510864,31.75,-87.5,0.,"AL"
1,0.34999999999999937,0.2073396387389215,0.39999999999999936,0.24880756648670585,285.6099854,31.75,-87.25,0.,"AL"
1,0.34999999999999937,0.24880756648670632,0.39999999999999936,0.29027549423449067,30.35848045,31.75,-87.,0.,"AL"
1,0.34999999999999937,0.2902754942344911,0.39999999999999936,0.33174342198227547,5536.829102,31.75,-86.75,0.,"AL"
1,0.34999999999999937,0.3317434219822759,0.39999999999999936,0.37321134973006026,2357.028076,31.75,-86.5,0.,"AL"
1,0.34999999999999937,0.3732113497300582,0.39999999999999936,0.41467927747784256,3930.295898,31.75,-86.25,0.,"AL"
1,0.34999999999999937,0.414679277477843,0.39999999999999936,0.45614720522562735,9833.136719,31.75,-86.,0.,"AL"
1,0.34999999999999937,0.4561472052256278,0.39999999999999936,0.49761513297341214,903.8162842,31.75,-85.75,0.,"AL"
1,0.34999999999999937,0.49761513297341264,0.39999999999999936,0.5390830607211969,1404.814941,31.75,-85.5,0.,"AL"
1,0.4,0.,0.45,0.041467927747784315,946.3532715,32.,-88.5,0.,"AL"
1,0.4,0.04146792774778481,0.45,0.08293585549556912,2118.903076,32.,-88.25,0.,"AL"
1,0.4,0.08293585549556962,0.45,0.12440378324335392,1327.776001,32.,-88.,0.,"AL"
1,0.4,0.12440378324335442,0.45,0.16587171099113873,873.97052,32.,-87.75,0.,"AL"
1,0.4,0.1658717109911367,0.45,0.20733963873892103,1720.55603,32.,-87.5,0.,"AL"
1,0.4,0.2073396387389215,0.45,0.24880756648670585,57.39788055,32.,-87.25,0.,"AL"
1,0.4,0.24880756648670632,0.45,0.29027549423449067,51.39009857,32.,-87.,0.,"AL"
1,0.4,0.2902754942344911,0.45,0.33174342198227547,2262.587891,32.,-86.75,0.,"AL"
1,0.4,0.3317434219822759,0.45,0.37321134973006026,3968.483887,32.,-86.5,0.,"AL"
1,0.4,0.3732113497300582,0.45,0.41467927747784256,2395.790039,32.,-86.25,0.,"AL"
1,0.4,0.414679277477843,0.45,0.45614720522562735,777.0471191,32.,-86.,0.,"AL"
